,struc_id,resName1,seqNum1,SITE_ID,nuclearity,resName2,seqNum2,resName3,seqNum3,resName4,seqNum4,Set,pdb_name,MAHOMES_match,Enzyme,meta_site
7068,5zb8_A_Relax6,ZN,501,5zb8_A_Relax6_0,2,ZN,502,,,,,test,5zb8_A,match,True,5zb8_A_0
7069,5zb8_A_Relax7,ZN,501,5zb8_A_Relax7_0,2,ZN,502,,,,,test,5zb8_A,match,True,5zb8_A_0
7070,5zb8_A_Relax8,ZN,501,5zb8_A_Relax8_0,2,ZN,502,,,,,test,5zb8_A,match,True,5zb8_A_0
7071,5zb8_A_Relax9,ZN,501,5zb8_A_Relax9_0,2,ZN,502,,,,,test,5zb8_A,match,True,5zb8_A_0
7072,5zcr_A_Relax0,MG,801,5zcr_A_Relax0_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7073,5zcr_A_Relax1,MG,801,5zcr_A_Relax1_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7074,5zcr_A_Relax2,MG,801,5zcr_A_Relax2_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7075,5zcr_A_Relax3,MG,801,5zcr_A_Relax3_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7076,5zcr_A_Relax4,MG,801,5zcr_A_Relax4_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7077,5zcr_A_Relax5,MG,801,5zcr_A_Relax5_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7078,5zcr_A_Relax6,MG,801,5zcr_A_Relax6_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7079,5zcr_A_Relax7,MG,801,5zcr_A_Relax7_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7080,5zcr_A_Relax8,MG,801,5zcr_A_Relax8_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7081,5zcr_A_Relax9,MG,801,5zcr_A_Relax9_0,1,,,,,,,test,5zcr_A,match,True,5zcr_A_0
7082,5zef_A_Relax0,MN,302,5zef_A_Relax0_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7083,5zef_A_Relax1,MN,302,5zef_A_Relax1_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7084,5zef_A_Relax2,MN,302,5zef_A_Relax2_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7085,5zef_A_Relax3,MN,302,5zef_A_Relax3_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7086,5zef_A_Relax4,MN,302,5zef_A_Relax4_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7087,5zef_A_Relax5,MN,302,5zef_A_Relax5_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7088,5zef_A_Relax6,MN,302,5zef_A_Relax6_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7089,5zef_A_Relax7,MN,302,5zef_A_Relax7_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7090,5zef_A_Relax8,MN,302,5zef_A_Relax8_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7091,5zef_A_Relax9,MN,302,5zef_A_Relax9_0,2,MN,303,,,,,test,5zef_A,match,True,5zef_A_0
7092,5zeq_A_Relax0,ZN,404,5zeq_A_Relax0_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7093,5zeq_A_Relax0,ZN,405,5zeq_A_Relax0_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7094,5zeq_A_Relax1,ZN,404,5zeq_A_Relax1_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7095,5zeq_A_Relax1,ZN,405,5zeq_A_Relax1_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7096,5zeq_A_Relax2,ZN,404,5zeq_A_Relax2_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7097,5zeq_A_Relax2,ZN,405,5zeq_A_Relax2_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7098,5zeq_A_Relax3,ZN,404,5zeq_A_Relax3_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7099,5zeq_A_Relax3,ZN,405,5zeq_A_Relax3_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7100,5zeq_A_Relax4,ZN,404,5zeq_A_Relax4_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7101,5zeq_A_Relax4,ZN,405,5zeq_A_Relax4_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7102,5zeq_A_Relax5,ZN,404,5zeq_A_Relax5_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7103,5zeq_A_Relax5,ZN,405,5zeq_A_Relax5_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7104,5zeq_A_Relax6,ZN,404,5zeq_A_Relax6_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7105,5zeq_A_Relax6,ZN,405,5zeq_A_Relax6_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7106,5zeq_A_Relax7,ZN,404,5zeq_A_Relax7_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7107,5zeq_A_Relax7,ZN,405,5zeq_A_Relax7_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7108,5zeq_A_Relax8,ZN,404,5zeq_A_Relax8_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7109,5zeq_A_Relax8,ZN,405,5zeq_A_Relax8_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7110,5zeq_A_Relax9,ZN,404,5zeq_A_Relax9_3,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_2
7111,5zeq_A_Relax9,ZN,405,5zeq_A_Relax9_4,1,,,,,,,test,5zeq_A,partial,True,5zeq_A_3
7112,5zhz_A_Relax0,ZN,304,5zhz_A_Relax0_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7113,5zhz_A_Relax0,ZN,306,5zhz_A_Relax0_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7114,5zhz_A_Relax1,ZN,304,5zhz_A_Relax1_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7115,5zhz_A_Relax1,ZN,306,5zhz_A_Relax1_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7116,5zhz_A_Relax2,ZN,304,5zhz_A_Relax2_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7117,5zhz_A_Relax2,ZN,306,5zhz_A_Relax2_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7118,5zhz_A_Relax3,ZN,304,5zhz_A_Relax3_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7119,5zhz_A_Relax3,ZN,306,5zhz_A_Relax3_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7120,5zhz_A_Relax4,ZN,304,5zhz_A_Relax4_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7121,5zhz_A_Relax4,ZN,306,5zhz_A_Relax4_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7122,5zhz_A_Relax5,ZN,304,5zhz_A_Relax5_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7123,5zhz_A_Relax5,ZN,306,5zhz_A_Relax5_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7124,5zhz_A_Relax6,ZN,304,5zhz_A_Relax6_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7125,5zhz_A_Relax6,ZN,306,5zhz_A_Relax6_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7126,5zhz_A_Relax7,ZN,304,5zhz_A_Relax7_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7127,5zhz_A_Relax7,ZN,306,5zhz_A_Relax7_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7128,5zhz_A_Relax8,ZN,304,5zhz_A_Relax8_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7129,5zhz_A_Relax8,ZN,306,5zhz_A_Relax8_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7130,5zhz_A_Relax9,ZN,304,5zhz_A_Relax9_0,2,ZN,305,,,,,test,5zhz_A,partial,True,5zhz_A_0
7131,5zhz_A_Relax9,ZN,306,5zhz_A_Relax9_1,1,,,,,,,test,5zhz_A,partial,True,5zhz_A_1
7132,5zo5_A_Relax0,MN,301,5zo5_A_Relax0_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7133,5zo5_A_Relax0,MN,302,5zo5_A_Relax0_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7134,5zo5_A_Relax1,MN,301,5zo5_A_Relax1_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7135,5zo5_A_Relax1,MN,302,5zo5_A_Relax1_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7136,5zo5_A_Relax2,MN,301,5zo5_A_Relax2_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7137,5zo5_A_Relax2,MN,302,5zo5_A_Relax2_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7138,5zo5_A_Relax3,MN,301,5zo5_A_Relax3_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7139,5zo5_A_Relax3,MN,302,5zo5_A_Relax3_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7140,5zo5_A_Relax4,MN,301,5zo5_A_Relax4_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7141,5zo5_A_Relax4,MN,302,5zo5_A_Relax4_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7142,5zo5_A_Relax5,MN,301,5zo5_A_Relax5_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7143,5zo5_A_Relax5,MN,302,5zo5_A_Relax5_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7144,5zo5_A_Relax6,MN,301,5zo5_A_Relax6_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7145,5zo5_A_Relax6,MN,302,5zo5_A_Relax6_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7146,5zo5_A_Relax7,MN,301,5zo5_A_Relax7_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7147,5zo5_A_Relax7,MN,302,5zo5_A_Relax7_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7148,5zo5_A_Relax8,MN,301,5zo5_A_Relax8_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7149,5zo5_A_Relax8,MN,302,5zo5_A_Relax8_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7150,5zo5_A_Relax9,MN,301,5zo5_A_Relax9_0,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_0
7151,5zo5_A_Relax9,MN,302,5zo5_A_Relax9_1,1,,,,,,,test,5zo5_A,partial,True,5zo5_A_1
7152,5zpn_A_Relax0,CU,705,5zpn_A_Relax0_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7153,5zpn_A_Relax1,CU,705,5zpn_A_Relax1_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7154,5zpn_A_Relax2,CU,705,5zpn_A_Relax2_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7155,5zpn_A_Relax3,CU,705,5zpn_A_Relax3_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7156,5zpn_A_Relax4,CU,705,5zpn_A_Relax4_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7157,5zpn_A_Relax5,CU,705,5zpn_A_Relax5_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7158,5zpn_A_Relax6,CU,705,5zpn_A_Relax6_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7159,5zpn_A_Relax7,CU,705,5zpn_A_Relax7_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7160,5zpn_A_Relax8,CU,705,5zpn_A_Relax8_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7161,5zpn_A_Relax9,CU,705,5zpn_A_Relax9_0,1,,,,,,,test,5zpn_A,match,True,5zpn_A_0
7162,5zqv_B_Relax0,MN,401,5zqv_B_Relax0_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7163,5zqv_B_Relax1,MN,401,5zqv_B_Relax1_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7164,5zqv_B_Relax2,MN,401,5zqv_B_Relax2_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7165,5zqv_B_Relax3,MN,401,5zqv_B_Relax3_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7166,5zqv_B_Relax4,MN,401,5zqv_B_Relax4_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7167,5zqv_B_Relax5,MN,401,5zqv_B_Relax5_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7168,5zqv_B_Relax6,MN,401,5zqv_B_Relax6_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7169,5zqv_B_Relax7,MN,401,5zqv_B_Relax7_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7170,5zqv_B_Relax8,MN,401,5zqv_B_Relax8_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7171,5zqv_B_Relax9,MN,401,5zqv_B_Relax9_0,1,,,,,,,test,5zqv_B,match,True,5zqv_B_0
7172,5zr8_E_Relax0,ZN,301,5zr8_E_Relax0_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7173,5zr8_E_Relax1,ZN,301,5zr8_E_Relax1_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7174,5zr8_E_Relax2,ZN,301,5zr8_E_Relax2_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7175,5zr8_E_Relax3,ZN,301,5zr8_E_Relax3_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7176,5zr8_E_Relax4,ZN,301,5zr8_E_Relax4_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7177,5zr8_E_Relax5,ZN,301,5zr8_E_Relax5_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7178,5zr8_E_Relax6,ZN,301,5zr8_E_Relax6_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7179,5zr8_E_Relax7,ZN,301,5zr8_E_Relax7_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7180,5zr8_E_Relax8,ZN,301,5zr8_E_Relax8_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7181,5zr8_E_Relax9,ZN,301,5zr8_E_Relax9_0,2,ZN,302,,,,,test,5zr8_E,match,True,5zr8_E_0
7182,5zrd_A_Relax0,CU,606,5zrd_A_Relax0_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7183,5zrd_A_Relax1,CU,606,5zrd_A_Relax1_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7184,5zrd_A_Relax2,CU,606,5zrd_A_Relax2_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7185,5zrd_A_Relax3,CU,606,5zrd_A_Relax3_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7186,5zrd_A_Relax4,CU,606,5zrd_A_Relax4_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7187,5zrd_A_Relax5,CU,606,5zrd_A_Relax5_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7188,5zrd_A_Relax6,CU,606,5zrd_A_Relax6_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7189,5zrd_A_Relax7,CU,606,5zrd_A_Relax7_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7190,5zrd_A_Relax8,CU,606,5zrd_A_Relax8_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7191,5zrd_A_Relax9,CU,606,5zrd_A_Relax9_0,2,CU,607,,,,,test,5zrd_A,match,True,5zrd_A_0
7192,5zsx_A_Relax0,FE,402,5zsx_A_Relax0_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7193,5zsx_A_Relax1,FE,402,5zsx_A_Relax1_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7194,5zsx_A_Relax2,FE,402,5zsx_A_Relax2_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7195,5zsx_A_Relax3,FE,402,5zsx_A_Relax3_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7196,5zsx_A_Relax4,FE,402,5zsx_A_Relax4_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7197,5zsx_A_Relax5,FE,402,5zsx_A_Relax5_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7198,5zsx_A_Relax6,FE,402,5zsx_A_Relax6_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7199,5zsx_A_Relax7,FE,402,5zsx_A_Relax7_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7200,5zsx_A_Relax8,FE,402,5zsx_A_Relax8_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7201,5zsx_A_Relax9,FE,402,5zsx_A_Relax9_0,1,,,,,,,test,5zsx_A,match,True,5zsx_A_0
7202,5zvx_A_Relax0,ZN,401,5zvx_A_Relax0_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7203,5zvx_A_Relax1,ZN,401,5zvx_A_Relax1_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7204,5zvx_A_Relax2,ZN,401,5zvx_A_Relax2_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7205,5zvx_A_Relax3,ZN,401,5zvx_A_Relax3_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7206,5zvx_A_Relax4,ZN,401,5zvx_A_Relax4_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7207,5zvx_A_Relax5,ZN,401,5zvx_A_Relax5_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7208,5zvx_A_Relax6,ZN,401,5zvx_A_Relax6_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7209,5zvx_A_Relax7,ZN,401,5zvx_A_Relax7_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7210,5zvx_A_Relax8,ZN,401,5zvx_A_Relax8_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7211,5zvx_A_Relax9,ZN,401,5zvx_A_Relax9_0,1,,,,,,,test,5zvx_A,match,True,5zvx_A_0
7212,5zwk_A_Relax0,MG,403,5zwk_A_Relax0_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7213,5zwk_A_Relax1,MG,403,5zwk_A_Relax1_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7214,5zwk_A_Relax2,MG,403,5zwk_A_Relax2_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7215,5zwk_A_Relax3,MG,403,5zwk_A_Relax3_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7216,5zwk_A_Relax4,MG,403,5zwk_A_Relax4_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7217,5zwk_A_Relax5,MG,403,5zwk_A_Relax5_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7218,5zwk_A_Relax6,MG,403,5zwk_A_Relax6_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7219,5zwk_A_Relax7,MG,403,5zwk_A_Relax7_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7220,5zwk_A_Relax8,MG,403,5zwk_A_Relax8_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7221,5zwk_A_Relax9,MG,403,5zwk_A_Relax9_0,2,MG,404,,,,,test,5zwk_A,match,True,5zwk_A_0
7222,5zxl_A_Relax0,ZN,401,5zxl_A_Relax0_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7223,5zxl_A_Relax1,ZN,401,5zxl_A_Relax1_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7224,5zxl_A_Relax2,ZN,401,5zxl_A_Relax2_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7225,5zxl_A_Relax3,ZN,401,5zxl_A_Relax3_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7226,5zxl_A_Relax4,ZN,401,5zxl_A_Relax4_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7227,5zxl_A_Relax5,ZN,401,5zxl_A_Relax5_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7228,5zxl_A_Relax6,ZN,401,5zxl_A_Relax6_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7229,5zxl_A_Relax7,ZN,401,5zxl_A_Relax7_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7230,5zxl_A_Relax8,ZN,401,5zxl_A_Relax8_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7231,5zxl_A_Relax9,ZN,401,5zxl_A_Relax9_0,1,,,,,,,test,5zxl_A,match,True,5zxl_A_0
7232,5zy9_C_Relax0,ZN,502,5zy9_C_Relax0_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7233,5zy9_C_Relax1,ZN,502,5zy9_C_Relax1_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7234,5zy9_C_Relax2,ZN,502,5zy9_C_Relax2_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7235,5zy9_C_Relax3,ZN,502,5zy9_C_Relax3_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7236,5zy9_C_Relax4,ZN,502,5zy9_C_Relax4_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7237,5zy9_C_Relax5,ZN,502,5zy9_C_Relax5_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7238,5zy9_C_Relax6,ZN,502,5zy9_C_Relax6_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7239,5zy9_C_Relax7,ZN,502,5zy9_C_Relax7_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7240,5zy9_C_Relax8,ZN,502,5zy9_C_Relax8_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7241,5zy9_C_Relax9,ZN,502,5zy9_C_Relax9_0,1,,,,,,,test,5zy9_C,match,True,5zy9_C_0
7242,6a1d_A_Relax0,MG,602,6a1d_A_Relax0_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7243,6a1d_A_Relax1,MG,602,6a1d_A_Relax1_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7244,6a1d_A_Relax2,MG,602,6a1d_A_Relax2_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7245,6a1d_A_Relax3,MG,602,6a1d_A_Relax3_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7246,6a1d_A_Relax4,MG,602,6a1d_A_Relax4_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7247,6a1d_A_Relax5,MG,602,6a1d_A_Relax5_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7248,6a1d_A_Relax6,MG,602,6a1d_A_Relax6_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7249,6a1d_A_Relax7,MG,602,6a1d_A_Relax7_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7250,6a1d_A_Relax8,MG,602,6a1d_A_Relax8_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7251,6a1d_A_Relax9,MG,602,6a1d_A_Relax9_0,2,MG,603,,,,,test,6a1d_A,match,True,6a1d_A_0
7252,6a8z_A_Relax0,ZN,501,6a8z_A_Relax0_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7253,6a8z_A_Relax1,ZN,501,6a8z_A_Relax1_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7254,6a8z_A_Relax2,ZN,501,6a8z_A_Relax2_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7255,6a8z_A_Relax3,ZN,501,6a8z_A_Relax3_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7256,6a8z_A_Relax4,ZN,501,6a8z_A_Relax4_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7257,6a8z_A_Relax5,ZN,501,6a8z_A_Relax5_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7258,6a8z_A_Relax6,ZN,501,6a8z_A_Relax6_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7259,6a8z_A_Relax7,ZN,501,6a8z_A_Relax7_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7260,6a8z_A_Relax8,ZN,501,6a8z_A_Relax8_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7261,6a8z_A_Relax9,ZN,501,6a8z_A_Relax9_0,1,,,,,,,test,6a8z_A,match,True,6a8z_A_0
7262,6aci_A_Relax0,MN,402,6aci_A_Relax0_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7263,6aci_A_Relax1,MN,402,6aci_A_Relax1_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7264,6aci_A_Relax2,MN,402,6aci_A_Relax2_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7265,6aci_A_Relax3,MN,402,6aci_A_Relax3_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7266,6aci_A_Relax4,MN,402,6aci_A_Relax4_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7267,6aci_A_Relax5,MN,402,6aci_A_Relax5_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7268,6aci_A_Relax6,MN,402,6aci_A_Relax6_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7269,6aci_A_Relax7,MN,402,6aci_A_Relax7_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7270,6aci_A_Relax8,MN,402,6aci_A_Relax8_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7271,6aci_A_Relax9,MN,402,6aci_A_Relax9_0,1,,,,,,,test,6aci_A,match,True,6aci_A_0
7272,6ah8_A_Relax0,MN,501,6ah8_A_Relax0_0,2,MN,502,,,,,test,6ah8_A,match,True,6ah8_A_0
7273,6ah8_A_Relax1,MN,501,6ah8_A_Relax1_0,2,MN,502,,,,,test,6ah8_A,match,True,6ah8_A_0
7274,6ah8_A_Relax2,MN,501,6ah8_A_Relax2_0,2,MN,502,,,,,test,6ah8_A,match,True,6ah8_A_0
7275,6ah8_A_Relax3,MN,501,6ah8_A_Relax3_0,2,MN,502,,,,,test,6ah8_A,match,True,6ah8_A_0
7276,6ah8_A_Relax4,MN,501,6ah8_A_Relax4_0,2,MN,502,,,,,test,6ah8_A,match,True,6ah8_A_0
7277,6ah8_A_Relax5,MN,501,6ah8_A_Relax5_0,2,MN,502,,,,,test,6ah8_A,match,True,6ah8_A_0
7278,6ah8_A_Relax6,MN,501,6ah8_A_Relax6_0,2,MN,502,,,,,test,6ah8_A,match,True,6ah8_A_0
7279,6ah8_A_Relax7,MN,501,6ah8_A_Relax7_0,2,MN,502,,,,,test,6ah8_A,match,True,6ah8_A_0
